Financial Benchmarks India Pvt Ltd
Reference Rates
Date,Time,Currency Pairs,Rate,Comments
06 Aug 2021,1:30:00 PM,INR / 1 EUR,87.7327,
06 Aug 2021,1:30:00 PM,INR / 100 JPY,67.55,
05 Aug 2021,1:30:00 PM,INR / 1 USD,74.2644,
05 Aug 2021,1:30:00 PM,INR / 1 GBP,103.09,
05 Aug 2021,1:30:00 PM,INR / 1 EUR,87.881,
05 Aug 2021,1:30:00 PM,INR / 100 JPY,67.69,
04 Aug 2021,1:30:00 PM,INR / 1 USD,74.1493,
04 Aug 2021,1:30:00 PM,INR / 1 GBP,103.282,
04 Aug 2021,1:30:00 PM,INR / 1 EUR,88.0241,
04 Aug 2021,1:30:00 PM,INR / 100 JPY,67.95,
03 Aug 2021,1:30:00 PM,INR / 1 USD,74.2957,
03 Aug 2021,1:30:00 PM,INR / 1 GBP,103.211,
03 Aug 2021,1:30:00 PM,INR / 1 EUR,88.2207,
03 Aug 2021,1:30:00 PM,INR / 100 JPY,68.08,
02 Aug 2021,1:30:00 PM,INR / 1 USD,74.4035,
02 Aug 2021,1:30:00 PM,INR / 1 GBP,103.453,
02 Aug 2021,1:30:00 PM,INR / 1 EUR,88.3224,
02 Aug 2021,1:30:00 PM,INR / 100 JPY,67.85,
30 Jul 2021,1:30:00 PM,INR / 1 USD,74.3871,
30 Jul 2021,1:30:00 PM,INR / 1 GBP,103.727,
30 Jul 2021,1:30:00 PM,INR / 1 EUR,88.3882,
30 Jul 2021,1:30:00 PM,INR / 100 JPY,67.89,
29 Jul 2021,1:30:00 PM,INR / 1 USD,74.2822,
29 Jul 2021,1:30:00 PM,INR / 1 GBP,103.511,
29 Jul 2021,1:30:00 PM,INR / 1 EUR,88.0769,
29 Jul 2021,1:30:00 PM,INR / 100 JPY,67.66,
28 Jul 2021,1:30:00 PM,INR / 1 USD,74.435,
28 Jul 2021,1:30:00 PM,INR / 1 GBP,103.301,
28 Jul 2021,1:30:00 PM,INR / 1 EUR,87.9678,
28 Jul 2021,1:30:00 PM,INR / 100 JPY,67.77,
27 Jul 2021,1:30:00 PM,INR / 1 USD,74.416,
27 Jul 2021,1:30:00 PM,INR / 1 GBP,102.795,
27 Jul 2021,1:30:00 PM,INR / 1 EUR,87.7791,
27 Jul 2021,1:30:00 PM,INR / 100 JPY,67.53,
26 Jul 2021,1:30:00 PM,INR / 1 USD,74.4578,
26 Jul 2021,1:30:00 PM,INR / 1 GBP,102.339,
26 Jul 2021,1:30:00 PM,INR / 1 EUR,87.7019,
26 Jul 2021,1:30:00 PM,INR / 100 JPY,67.51,
23 Jul 2021,1:30:00 PM,INR / 1 USD,74.4262,
23 Jul 2021,1:30:00 PM,INR / 1 GBP,102.379,
23 Jul 2021,1:30:00 PM,INR / 1 EUR,87.6076,
23 Jul 2021,1:30:00 PM,INR / 100 JPY,67.49,
22 Jul 2021,1:30:00 PM,INR / 1 USD,74.3679,
22 Jul 2021,1:30:00 PM,INR / 1 GBP,102.108,
22 Jul 2021,1:30:00 PM,INR / 1 EUR,87.7219,
22 Jul 2021,1:30:00 PM,INR / 100 JPY,67.51,
20 Jul 2021,1:30:00 PM,INR / 1 USD,74.8596,
20 Jul 2021,1:30:00 PM,INR / 1 GBP,102.231,
20 Jul 2021,1:30:00 PM,INR / 1 EUR,88.2031,
20 Jul 2021,1:30:00 PM,INR / 100 JPY,68.36,
19 Jul 2021,1:30:00 PM,INR / 1 USD,74.7902,
19 Jul 2021,1:30:00 PM,INR / 1 GBP,102.843,
19 Jul 2021,1:30:00 PM,INR / 1 EUR,88.2719,
19 Jul 2021,1:30:00 PM,INR / 100 JPY,68.02,
16 Jul 2021,1:30:00 PM,INR / 1 USD,74.6232,
16 Jul 2021,1:30:00 PM,INR / 1 GBP,103.14,
16 Jul 2021,1:30:00 PM,INR / 1 EUR,88.1081,
16 Jul 2021,1:30:00 PM,INR / 100 JPY,67.84,
15 Jul 2021,1:30:00 PM,INR / 1 USD,74.5187,
15 Jul 2021,1:30:00 PM,INR / 1 GBP,103.3,
15 Jul 2021,1:30:00 PM,INR / 1 EUR,88.2227,
15 Jul 2021,1:30:00 PM,INR / 100 JPY,67.84,
14 Jul 2021,1:30:00 PM,INR / 1 USD,74.5708,
14 Jul 2021,1:30:00 PM,INR / 1 GBP,103.229,
14 Jul 2021,1:30:00 PM,INR / 1 EUR,87.9488,
14 Jul 2021,1:30:00 PM,INR / 100 JPY,67.51,
13 Jul 2021,1:30:00 PM,INR / 1 USD,74.4884,
13 Jul 2021,1:30:00 PM,INR / 1 GBP,103.409,
13 Jul 2021,1:30:00 PM,INR / 1 EUR,88.3522,
13 Jul 2021,1:30:00 PM,INR / 100 JPY,67.49,
12 Jul 2021,1:30:00 PM,INR / 1 USD,74.466,
12 Jul 2021,1:30:00 PM,INR / 1 GBP,103.391,
12 Jul 2021,1:30:00 PM,INR / 1 EUR,88.3082,
12 Jul 2021,1:30:00 PM,INR / 100 JPY,67.57,
09 Jul 2021,1:30:00 PM,INR / 1 USD,74.6446,
09 Jul 2021,1:30:00 PM,INR / 1 GBP,102.748,
09 Jul 2021,1:30:00 PM,INR / 1 EUR,88.2857,
09 Jul 2021,1:30:00 PM,INR / 100 JPY,67.79,
08 Jul 2021,1:30:00 PM,INR / 1 USD,74.6979,
08 Jul 2021,1:30:00 PM,INR / 1 GBP,102.875,
08 Jul 2021,1:30:00 PM,INR / 1 EUR,88.1231,
08 Jul 2021,1:30:00 PM,INR / 100 JPY,67.77,
07 Jul 2021,1:30:00 PM,INR / 1 USD,74.7438,
07 Jul 2021,1:30:00 PM,INR / 1 GBP,103.23,
07 Jul 2021,1:30:00 PM,INR / 1 EUR,88.401,
07 Jul 2021,1:30:00 PM,INR / 100 JPY,67.52,
06 Jul 2021,1:30:00 PM,INR / 1 USD,74.3289,
06 Jul 2021,1:30:00 PM,INR / 1 GBP,103.252,
06 Jul 2021,1:30:00 PM,INR / 1 EUR,88.3795,
06 Jul 2021,1:30:00 PM,INR / 100 JPY,67.05,
05 Jul 2021,1:30:00 PM,INR / 1 USD,74.393,
05 Jul 2021,1:30:00 PM,INR / 1 GBP,102.982,
05 Jul 2021,1:30:00 PM,INR / 1 EUR,88.2604,
05 Jul 2021,1:30:00 PM,INR / 100 JPY,67.01,
02 Jul 2021,1:30:00 PM,INR / 1 USD,74.7747,
02 Jul 2021,1:30:00 PM,INR / 1 GBP,102.88,
02 Jul 2021,1:30:00 PM,INR / 1 EUR,88.5323,
02 Jul 2021,1:30:00 PM,INR / 100 JPY,67.01,
01 Jul 2021,1:30:00 PM,INR / 1 USD,74.3943,
01 Jul 2021,1:30:00 PM,INR / 1 GBP,102.73,
01 Jul 2021,1:30:00 PM,INR / 1 EUR,88.0819,
01 Jul 2021,1:30:00 PM,INR / 100 JPY,66.92,
30 Jun 2021,1:30:00 PM,INR / 1 USD,74.3456,
30 Jun 2021,1:30:00 PM,INR / 1 GBP,102.948,
30 Jun 2021,1:30:00 PM,INR / 1 EUR,88.5035,
30 Jun 2021,1:30:00 PM,INR / 100 JPY,67.28,
29 Jun 2021,1:30:00 PM,INR / 1 USD,74.2183,
29 Jun 2021,1:30:00 PM,INR / 1 GBP,102.914,
29 Jun 2021,1:30:00 PM,INR / 1 EUR,88.4504,
29 Jun 2021,1:30:00 PM,INR / 100 JPY,67.1,
28 Jun 2021,1:30:00 PM,INR / 1 USD,74.2023,
28 Jun 2021,1:30:00 PM,INR / 1 GBP,103.12,
28 Jun 2021,1:30:00 PM,INR / 1 EUR,88.4996,
28 Jun 2021,1:30:00 PM,INR / 100 JPY,67.03,
25 Jun 2021,1:30:00 PM,INR / 1 USD,74.179,
25 Jun 2021,1:30:00 PM,INR / 1 GBP,103.3,
25 Jun 2021,1:30:00 PM,INR / 1 EUR,88.5677,
25 Jun 2021,1:30:00 PM,INR / 100 JPY,66.92,
24 Jun 2021,1:30:00 PM,INR / 1 USD,74.2362,
24 Jun 2021,1:30:00 PM,INR / 1 GBP,103.642,
24 Jun 2021,1:30:00 PM,INR / 1 EUR,88.5791,
24 Jun 2021,1:30:00 PM,INR / 100 JPY,66.97,
23 Jun 2021,1:30:00 PM,INR / 1 USD,74.3737,
23 Jun 2021,1:30:00 PM,INR / 1 GBP,103.719,
23 Jun 2021,1:30:00 PM,INR / 1 EUR,88.6966,
23 Jun 2021,1:30:00 PM,INR / 100 JPY,67.1,
22 Jun 2021,1:30:00 PM,INR / 1 USD,74.13,
22 Jun 2021,1:30:00 PM,INR / 1 GBP,103.068,
22 Jun 2021,1:30:00 PM,INR / 1 EUR,88.2271,
22 Jun 2021,1:30:00 PM,INR / 100 JPY,67.13,
21 Jun 2021,1:30:00 PM,INR / 1 USD,74.1522,
21 Jun 2021,1:30:00 PM,INR / 1 GBP,102.454,
21 Jun 2021,1:30:00 PM,INR / 1 EUR,88.0839,
21 Jun 2021,1:30:00 PM,INR / 100 JPY,67.45,
18 Jun 2021,1:30:00 PM,INR / 1 USD,74.1442,
18 Jun 2021,1:30:00 PM,INR / 1 GBP,103.012,
18 Jun 2021,1:30:00 PM,INR / 1 EUR,88.2583,
18 Jun 2021,1:30:00 PM,INR / 100 JPY,67.35,
17 Jun 2021,1:30:00 PM,INR / 1 USD,73.731,
17 Jun 2021,1:30:00 PM,INR / 1 GBP,103.121,
17 Jun 2021,1:30:00 PM,INR / 1 EUR,88.3646,
17 Jun 2021,1:30:00 PM,INR / 100 JPY,66.6,
16 Jun 2021,1:30:00 PM,INR / 1 USD,73.3703,
16 Jun 2021,1:30:00 PM,INR / 1 GBP,103.384,
16 Jun 2021,1:30:00 PM,INR / 1 EUR,88.9825,
16 Jun 2021,1:30:00 PM,INR / 100 JPY,66.63,
15 Jun 2021,1:30:00 PM,INR / 1 USD,73.2765,
15 Jun 2021,1:30:00 PM,INR / 1 GBP,103.421,
15 Jun 2021,1:30:00 PM,INR / 1 EUR,88.9205,
15 Jun 2021,1:30:00 PM,INR / 100 JPY,66.58,
14 Jun 2021,1:30:00 PM,INR / 1 USD,73.1893,
14 Jun 2021,1:30:00 PM,INR / 1 GBP,103.232,
14 Jun 2021,1:30:00 PM,INR / 1 EUR,88.5483,
14 Jun 2021,1:30:00 PM,INR / 100 JPY,66.7,
11 Jun 2021,1:30:00 PM,INR / 1 USD,72.9844,
11 Jun 2021,1:30:00 PM,INR / 1 GBP,103.508,
11 Jun 2021,1:30:00 PM,INR / 1 EUR,88.9831,
11 Jun 2021,1:30:00 PM,INR / 100 JPY,66.7,
10 Jun 2021,1:30:00 PM,INR / 1 USD,72.9947,
10 Jun 2021,1:30:00 PM,INR / 1 GBP,103.012,
10 Jun 2021,1:30:00 PM,INR / 1 EUR,88.8418,
10 Jun 2021,1:30:00 PM,INR / 100 JPY,66.67,
09 Jun 2021,1:30:00 PM,INR / 1 USD,72.9769,
09 Jun 2021,1:30:00 PM,INR / 1 GBP,103.388,
09 Jun 2021,1:30:00 PM,INR / 1 EUR,88.9068,
09 Jun 2021,1:30:00 PM,INR / 100 JPY,66.69,
08 Jun 2021,1:30:00 PM,INR / 1 USD,72.8419,
08 Jun 2021,1:30:00 PM,INR / 1 GBP,103.135,
08 Jun 2021,1:30:00 PM,INR / 1 EUR,88.7209,
08 Jun 2021,1:30:00 PM,INR / 100 JPY,66.55,
07 Jun 2021,1:30:00 PM,INR / 1 USD,72.8087,
07 Jun 2021,1:30:00 PM,INR / 1 GBP,102.794,
07 Jun 2021,1:30:00 PM,INR / 1 EUR,88.5087,
07 Jun 2021,1:30:00 PM,INR / 100 JPY,66.49,
04 Jun 2021,1:30:00 PM,INR / 1 USD,73.0266,
04 Jun 2021,1:30:00 PM,INR / 1 GBP,102.964,
04 Jun 2021,1:30:00 PM,INR / 1 EUR,88.4459,
04 Jun 2021,1:30:00 PM,INR / 100 JPY,66.25,
03 Jun 2021,1:30:00 PM,INR / 1 USD,73.1197,
03 Jun 2021,1:30:00 PM,INR / 1 GBP,103.465,
03 Jun 2021,1:30:00 PM,INR / 1 EUR,89.1407,
03 Jun 2021,1:30:00 PM,INR / 100 JPY,66.59,
02 Jun 2021,1:30:00 PM,INR / 1 USD,73.2088,
02 Jun 2021,1:30:00 PM,INR / 1 GBP,103.632,
02 Jun 2021,1:30:00 PM,INR / 1 EUR,89.4241,
02 Jun 2021,1:30:00 PM,INR / 100 JPY,66.72,
01 Jun 2021,1:30:00 PM,INR / 1 USD,72.7714,
01 Jun 2021,1:30:00 PM,INR / 1 GBP,103.491,
01 Jun 2021,1:30:00 PM,INR / 1 EUR,88.9587,
01 Jun 2021,1:30:00 PM,INR / 100 JPY,66.48,
31 May 2021,1:30:00 PM,INR / 1 USD,72.5211,
31 May 2021,1:30:00 PM,INR / 1 GBP,102.868,
31 May 2021,1:30:00 PM,INR / 1 EUR,88.4216,
31 May 2021,1:30:00 PM,INR / 100 JPY,66.08,
28 May 2021,1:30:00 PM,INR / 1 USD,72.4767,
28 May 2021,1:30:00 PM,INR / 1 GBP,102.772,
28 May 2021,1:30:00 PM,INR / 1 EUR,88.2307,
28 May 2021,1:30:00 PM,INR / 100 JPY,65.96,
27 May 2021,1:30:00 PM,INR / 1 USD,72.6404,
27 May 2021,1:30:00 PM,INR / 1 GBP,102.464,
27 May 2021,1:30:00 PM,INR / 1 EUR,88.5511,
27 May 2021,1:30:00 PM,INR / 100 JPY,66.56,
25 May 2021,1:30:00 PM,INR / 1 USD,72.8045,
25 May 2021,1:30:00 PM,INR / 1 GBP,103.311,
25 May 2021,1:30:00 PM,INR / 1 EUR,89.0666,
25 May 2021,1:30:00 PM,INR / 100 JPY,66.97,
24 May 2021,1:30:00 PM,INR / 1 USD,72.8961,
24 May 2021,1:30:00 PM,INR / 1 GBP,103.201,
24 May 2021,1:30:00 PM,INR / 1 EUR,88.8565,
24 May 2021,1:30:00 PM,INR / 100 JPY,67.03,
21 May 2021,1:30:00 PM,INR / 1 USD,73.0233,
21 May 2021,1:30:00 PM,INR / 1 GBP,103.61,
21 May 2021,1:30:00 PM,INR / 1 EUR,89.3075,
21 May 2021,1:30:00 PM,INR / 100 JPY,67.14,
20 May 2021,1:30:00 PM,INR / 1 USD,73.1168,
20 May 2021,1:30:00 PM,INR / 1 GBP,103.276,
20 May 2021,1:30:00 PM,INR / 1 EUR,89.1255,
20 May 2021,1:30:00 PM,INR / 100 JPY,67.01,
19 May 2021,1:30:00 PM,INR / 1 USD,72.967,
19 May 2021,1:30:00 PM,INR / 1 GBP,103.503,
19 May 2021,1:30:00 PM,INR / 1 EUR,89.3165,
19 May 2021,1:30:00 PM,INR / 100 JPY,66.95,
18 May 2021,1:30:00 PM,INR / 1 USD,73.0353,
18 May 2021,1:30:00 PM,INR / 1 GBP,103.573,
18 May 2021,1:30:00 PM,INR / 1 EUR,88.977,
18 May 2021,1:30:00 PM,INR / 100 JPY,66.95,
17 May 2021,1:30:00 PM,INR / 1 USD,73.2423,
17 May 2021,1:30:00 PM,INR / 1 GBP,103.268,
17 May 2021,1:30:00 PM,INR / 1 EUR,88.8864,
17 May 2021,1:30:00 PM,INR / 100 JPY,67.06,
14 May 2021,1:30:00 PM,INR / 1 USD,73.3721,
14 May 2021,1:30:00 PM,INR / 1 GBP,103.047,
14 May 2021,1:30:00 PM,INR / 1 EUR,88.7568,
14 May 2021,1:30:00 PM,INR / 100 JPY,67.01,
12 May 2021,1:30:00 PM,INR / 1 USD,73.4389,
12 May 2021,1:30:00 PM,INR / 1 GBP,103.795,
12 May 2021,1:30:00 PM,INR / 1 EUR,89.1171,
12 May 2021,1:30:00 PM,INR / 100 JPY,67.51,
11 May 2021,1:30:00 PM,INR / 1 USD,73.4518,
11 May 2021,1:30:00 PM,INR / 1 GBP,103.676,
11 May 2021,1:30:00 PM,INR / 1 EUR,89.1514,
11 May 2021,1:30:00 PM,INR / 100 JPY,67.44,
10 May 2021,1:30:00 PM,INR / 1 USD,73.4135,
10 May 2021,1:30:00 PM,INR / 1 GBP,103.25,
10 May 2021,1:30:00 PM,INR / 1 EUR,89.2498,
10 May 2021,1:30:00 PM,INR / 100 JPY,67.41,
07 May 2021,1:30:00 PM,INR / 1 USD,73.7443,
07 May 2021,1:30:00 PM,INR / 1 GBP,102.507,
07 May 2021,1:30:00 PM,INR / 1 EUR,88.8997,
07 May 2021,1:30:00 PM,INR / 100 JPY,67.55,
06 May 2021,1:30:00 PM,INR / 1 USD,73.9406,
06 May 2021,1:30:00 PM,INR / 1 GBP,102.792,
06 May 2021,1:30:00 PM,INR / 1 EUR,88.7849,
06 May 2021,1:30:00 PM,INR / 100 JPY,67.63,
05 May 2021,1:30:00 PM,INR / 1 USD,73.9666,
05 May 2021,1:30:00 PM,INR / 1 GBP,102.768,
05 May 2021,1:30:00 PM,INR / 1 EUR,88.7964,
05 May 2021,1:30:00 PM,INR / 100 JPY,67.58,
04 May 2021,1:30:00 PM,INR / 1 USD,73.8546,
04 May 2021,1:30:00 PM,INR / 1 GBP,102.531,
04 May 2021,1:30:00 PM,INR / 1 EUR,88.8993,
04 May 2021,1:30:00 PM,INR / 100 JPY,67.56,
03 May 2021,1:30:00 PM,INR / 1 USD,74.1812,
03 May 2021,1:30:00 PM,INR / 1 GBP,102.501,
03 May 2021,1:30:00 PM,INR / 1 EUR,89.1683,
03 May 2021,1:30:00 PM,INR / 100 JPY,67.7,
30 Apr 2021,1:30:00 PM,INR / 1 USD,74.0232,
30 Apr 2021,1:30:00 PM,INR / 1 GBP,103.159,
30 Apr 2021,1:30:00 PM,INR / 1 EUR,89.6905,
30 Apr 2021,1:30:00 PM,INR / 100 JPY,68.02,
29 Apr 2021,1:30:00 PM,INR / 1 USD,74.0573,
29 Apr 2021,1:30:00 PM,INR / 1 GBP,103.346,
29 Apr 2021,1:30:00 PM,INR / 1 EUR,89.8276,
29 Apr 2021,1:30:00 PM,INR / 100 JPY,68.13,
28 Apr 2021,1:30:00 PM,INR / 1 USD,74.4042,
28 Apr 2021,1:30:00 PM,INR / 1 GBP,103.264,
28 Apr 2021,1:30:00 PM,INR / 1 EUR,89.783,
28 Apr 2021,1:30:00 PM,INR / 100 JPY,68.28,
27 Apr 2021,1:30:00 PM,INR / 1 USD,74.5993,
27 Apr 2021,1:30:00 PM,INR / 1 GBP,103.583,
27 Apr 2021,1:30:00 PM,INR / 1 EUR,90.0329,
27 Apr 2021,1:30:00 PM,INR / 100 JPY,68.92,
26 Apr 2021,1:30:00 PM,INR / 1 USD,74.7672,
26 Apr 2021,1:30:00 PM,INR / 1 GBP,103.953,
26 Apr 2021,1:30:00 PM,INR / 1 EUR,90.5087,
26 Apr 2021,1:30:00 PM,INR / 100 JPY,69.34,
23 Apr 2021,1:30:00 PM,INR / 1 USD,74.9144,
23 Apr 2021,1:30:00 PM,INR / 1 GBP,103.806,
23 Apr 2021,1:30:00 PM,INR / 1 EUR,90.0876,
23 Apr 2021,1:30:00 PM,INR / 100 JPY,69.4,
22 Apr 2021,1:30:00 PM,INR / 1 USD,74.9404,
22 Apr 2021,1:30:00 PM,INR / 1 GBP,104.475,
22 Apr 2021,1:30:00 PM,INR / 1 EUR,90.2467,
22 Apr 2021,1:30:00 PM,INR / 100 JPY,69.43,
20 Apr 2021,1:30:00 PM,INR / 1 USD,74.7296,
20 Apr 2021,1:30:00 PM,INR / 1 GBP,104.577,
20 Apr 2021,1:30:00 PM,INR / 1 EUR,90.1458,
20 Apr 2021,1:30:00 PM,INR / 100 JPY,68.95,
19 Apr 2021,1:30:00 PM,INR / 1 USD,74.8847,
19 Apr 2021,1:30:00 PM,INR / 1 GBP,103.761,
19 Apr 2021,1:30:00 PM,INR / 1 EUR,89.61,
19 Apr 2021,1:30:00 PM,INR / 100 JPY,69.01,
16 Apr 2021,1:30:00 PM,INR / 1 USD,74.5607,
16 Apr 2021,1:30:00 PM,INR / 1 GBP,102.445,
16 Apr 2021,1:30:00 PM,INR / 1 EUR,89.19,
16 Apr 2021,1:30:00 PM,INR / 100 JPY,68.49,
15 Apr 2021,1:30:00 PM,INR / 1 USD,75.1699,
15 Apr 2021,1:30:00 PM,INR / 1 GBP,103.589,
15 Apr 2021,1:30:00 PM,INR / 1 EUR,90.0315,
15 Apr 2021,1:30:00 PM,INR / 100 JPY,69.02,
12 Apr 2021,1:30:00 PM,INR / 1 USD,74.8525,
12 Apr 2021,1:30:00 PM,INR / 1 GBP,102.613,
12 Apr 2021,1:30:00 PM,INR / 1 EUR,89.0041,
12 Apr 2021,1:30:00 PM,INR / 100 JPY,68.34,
09 Apr 2021,1:30:00 PM,INR / 1 USD,74.8899,
09 Apr 2021,1:30:00 PM,INR / 1 GBP,102.619,
09 Apr 2021,1:30:00 PM,INR / 1 EUR,89.0431,
09 Apr 2021,1:30:00 PM,INR / 100 JPY,68.43,
08 Apr 2021,1:30:00 PM,INR / 1 USD,74.37,
08 Apr 2021,1:30:00 PM,INR / 1 GBP,102.328,
08 Apr 2021,1:30:00 PM,INR / 1 EUR,88.2836,
08 Apr 2021,1:30:00 PM,INR / 100 JPY,67.79,
07 Apr 2021,1:30:00 PM,INR / 1 USD,74.1172,
07 Apr 2021,1:30:00 PM,INR / 1 GBP,102.19,
07 Apr 2021,1:30:00 PM,INR / 1 EUR,88.0097,
07 Apr 2021,1:30:00 PM,INR / 100 JPY,67.49,
06 Apr 2021,1:30:00 PM,INR / 1 USD,73.3141,
06 Apr 2021,1:30:00 PM,INR / 1 GBP,101.957,
06 Apr 2021,1:30:00 PM,INR / 1 EUR,86.5991,
06 Apr 2021,1:30:00 PM,INR / 100 JPY,66.5,
05 Apr 2021,1:30:00 PM,INR / 1 USD,73.433,
05 Apr 2021,1:30:00 PM,INR / 1 GBP,101.532,
05 Apr 2021,1:30:00 PM,INR / 1 EUR,86.296,
05 Apr 2021,1:30:00 PM,INR / 100 JPY,66.36,
31 Mar 2021,1:30:00 PM,INR / 1 USD,73.5047,
31 Mar 2021,1:30:00 PM,INR / 1 GBP,100.951,
31 Mar 2021,1:30:00 PM,INR / 1 EUR,86.099,
31 Mar 2021,1:30:00 PM,INR / 100 JPY,66.36,
30 Mar 2021,1:30:00 PM,INR / 1 USD,73.0407,USDINR calculated using FX Clear data only.
30 Mar 2021,1:30:00 PM,INR / 1 GBP,100.56,USDINR calculated using FX Clear data only.
30 Mar 2021,1:30:00 PM,INR / 1 EUR,85.8494,USDINR calculated using FX Clear data only.
30 Mar 2021,1:30:00 PM,INR / 100 JPY,66.34,USDINR calculated using FX Clear data only.
26 Mar 2021,1:30:00 PM,INR / 1 USD,72.4046,
26 Mar 2021,1:30:00 PM,INR / 1 GBP,99.6234,
26 Mar 2021,1:30:00 PM,INR / 1 EUR,85.3129,
26 Mar 2021,1:30:00 PM,INR / 100 JPY,66.26,
25 Mar 2021,1:30:00 PM,INR / 1 USD,72.6102,
25 Mar 2021,1:30:00 PM,INR / 1 GBP,99.3675,
25 Mar 2021,1:30:00 PM,INR / 1 EUR,85.819,
25 Mar 2021,1:30:00 PM,INR / 100 JPY,66.63,
24 Mar 2021,1:30:00 PM,INR / 1 USD,72.6558,
24 Mar 2021,1:30:00 PM,INR / 1 GBP,99.615,
24 Mar 2021,1:30:00 PM,INR / 1 EUR,86.023,
24 Mar 2021,1:30:00 PM,INR / 100 JPY,66.96,
23 Mar 2021,1:30:00 PM,INR / 1 USD,72.2928,
23 Mar 2021,1:30:00 PM,INR / 1 GBP,100.01,
23 Mar 2021,1:30:00 PM,INR / 1 EUR,86.2169,
23 Mar 2021,1:30:00 PM,INR / 100 JPY,66.48,
22 Mar 2021,1:30:00 PM,INR / 1 USD,72.3772,
22 Mar 2021,1:30:00 PM,INR / 1 GBP,100.258,
22 Mar 2021,1:30:00 PM,INR / 1 EUR,86.0493,
22 Mar 2021,1:30:00 PM,INR / 100 JPY,66.56,
19 Mar 2021,1:30:00 PM,INR / 1 USD,72.5155,
19 Mar 2021,1:30:00 PM,INR / 1 GBP,100.943,
19 Mar 2021,1:30:00 PM,INR / 1 EUR,86.4515,
19 Mar 2021,1:30:00 PM,INR / 100 JPY,66.64,
18 Mar 2021,1:30:00 PM,INR / 1 USD,72.5248,
18 Mar 2021,1:30:00 PM,INR / 1 GBP,101.269,
18 Mar 2021,1:30:00 PM,INR / 1 EUR,86.8117,
18 Mar 2021,1:30:00 PM,INR / 100 JPY,66.61,
17 Mar 2021,1:30:00 PM,INR / 1 USD,72.5716,
17 Mar 2021,1:30:00 PM,INR / 1 GBP,100.867,
17 Mar 2021,1:30:00 PM,INR / 1 EUR,86.4105,
17 Mar 2021,1:30:00 PM,INR / 100 JPY,66.52,
16 Mar 2021,1:30:00 PM,INR / 1 USD,72.4811,
16 Mar 2021,1:30:00 PM,INR / 1 GBP,100.522,
16 Mar 2021,1:30:00 PM,INR / 1 EUR,86.4844,
16 Mar 2021,1:30:00 PM,INR / 100 JPY,66.4,
15 Mar 2021,1:30:00 PM,INR / 1 USD,72.7097,
15 Mar 2021,1:30:00 PM,INR / 1 GBP,101.126,
15 Mar 2021,1:30:00 PM,INR / 1 EUR,86.7572,
15 Mar 2021,1:30:00 PM,INR / 100 JPY,66.53,
12 Mar 2021,1:30:00 PM,INR / 1 USD,72.6845,
12 Mar 2021,1:30:00 PM,INR / 1 GBP,101.474,
12 Mar 2021,1:30:00 PM,INR / 1 EUR,86.8812,
12 Mar 2021,1:30:00 PM,INR / 100 JPY,66.77,
10 Mar 2021,1:30:00 PM,INR / 1 USD,72.9737,
10 Mar 2021,1:30:00 PM,INR / 1 GBP,101.055,
10 Mar 2021,1:30:00 PM,INR / 1 EUR,86.6227,
10 Mar 2021,1:30:00 PM,INR / 100 JPY,67.02,
09 Mar 2021,1:30:00 PM,INR / 1 USD,73.1181,
09 Mar 2021,1:30:00 PM,INR / 1 GBP,101.231,
09 Mar 2021,1:30:00 PM,INR / 1 EUR,86.7264,
09 Mar 2021,1:30:00 PM,INR / 100 JPY,66.99,
08 Mar 2021,1:30:00 PM,INR / 1 USD,73.0023,
08 Mar 2021,1:30:00 PM,INR / 1 GBP,100.925,
08 Mar 2021,1:30:00 PM,INR / 1 EUR,86.9117,
08 Mar 2021,1:30:00 PM,INR / 100 JPY,67.33,
05 Mar 2021,1:30:00 PM,INR / 1 USD,72.7572,
05 Mar 2021,1:30:00 PM,INR / 1 GBP,101.01,
05 Mar 2021,1:30:00 PM,INR / 1 EUR,86.9885,
05 Mar 2021,1:30:00 PM,INR / 100 JPY,67.27,
04 Mar 2021,1:30:00 PM,INR / 1 USD,72.7126,
04 Mar 2021,1:30:00 PM,INR / 1 GBP,101.475,
04 Mar 2021,1:30:00 PM,INR / 1 EUR,87.6851,
04 Mar 2021,1:30:00 PM,INR / 100 JPY,67.88,
03 Mar 2021,1:30:00 PM,INR / 1 USD,73.0662,
03 Mar 2021,1:30:00 PM,INR / 1 GBP,101.875,
03 Mar 2021,1:30:00 PM,INR / 1 EUR,88.28,
03 Mar 2021,1:30:00 PM,INR / 100 JPY,68.37,
02 Mar 2021,1:30:00 PM,INR / 1 USD,73.3507,
02 Mar 2021,1:30:00 PM,INR / 1 GBP,101.901,
02 Mar 2021,1:30:00 PM,INR / 1 EUR,88.2047,
02 Mar 2021,1:30:00 PM,INR / 100 JPY,68.66,
01 Mar 2021,1:30:00 PM,INR / 1 USD,73.2948,
01 Mar 2021,1:30:00 PM,INR / 1 GBP,102.492,
01 Mar 2021,1:30:00 PM,INR / 1 EUR,88.5875,
01 Mar 2021,1:30:00 PM,INR / 100 JPY,68.78,
26 Feb 2021,1:30:00 PM,INR / 1 USD,73.0408,
26 Feb 2021,1:30:00 PM,INR / 1 GBP,101.895,
26 Feb 2021,1:30:00 PM,INR / 1 EUR,88.7967,
26 Feb 2021,1:30:00 PM,INR / 100 JPY,68.78,
